lemma,sentence,sense,kannada_meaning,english_meaning
ಕಲೆ,"ಚಿತ್ರಕ್ಕೆ ಕಥೆ, ಸಂಭಾಷಣೆ ಚಿಂತನ್, ಛಾಯಾಗ್ರಹಣ ಸತ್ಯ, ಸಂಗೀತ ಹರಿಕೃಷ್ಣ, ಕಲೆ ಈಶ್ವರಿ ಕುಮಾರ್, ಸಾಹಸ ರವಿವರ್ಮ, ನೃತ್ಯ ಮುರುಳಿ, ಗಣೇಶ್, ಕಲೈ, ಸಂಕಲನ ಪ್ರಕಾಶ್, ನಿರ್ಮಾಣ ಮೇಲ್ವಿಚಾರಣೆ ಮೋಹನ್, ನಿರ್ಮಾಣ ನಿರ್ವಹಣೆ ಅನಿಲ್‌ಕುಮಾರ್, ಚಿತ್ರದ ಸಹ ನಿರ್ಮಾಪಕರು ಮಹೇಶ್ ನಂಜಯ್ಯ, ಎಂ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಮೀಟರ್ - ಕಟ್ಟಡವು ಚಾಪ ಆಕಾರದಲ್ಲಿ ರೂಪುಗೊಳ್ಳುತ್ತದೆ, ಮುಖ್ಯ ಸ್ಥಳದಲ್ಲಿ ದೊಡ್ಡ ಕ್ಯಾನ್ವಾಸ್ ಕಲೆ ಆವರಿಸಿಕೊಂಡಿದೆ, ಇದು ಉದ್ದ 67 ಮೀಟರ್, ಎತ್ತರ ಹೊಂದಿದೆ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಮೃಗಾಲಯದ ಮಕ್ಕಳಿಗೆ ನಿರಂತರವಾಗಿ ಕಲೆ ತರಗತಿಗಳು ನಡೆಯಿತು.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಕಾದಂಬರಿಯಲ್ಲಿ, ಹೆಸ್ಸೆ ಎಂಬುದನ್ನು ಮಧ್ಯಮವರ್ಗದ ಸಮಾಜದಲ್ಲಿ ಕಲೆ ಏನಾಗಬಹುದು ಯೋಚಿಸಿದ್ದೀರಾ, ಯಾವುದೇ ಸೃಜನಶೀಲತೆ ಆಳವಾಗಿ ಪ್ರತಿಕೂಲ?",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಹರದೇಶಿ-ನಾಗೇಶಿ: ಕಲೆ ಮತ್ತು ಕಲಾವಿದರು ಲಿಂಗಸಂಬಂಧಿ ಅಧ್ಯಯನ: ೪.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಆಕಾಶಬುಟ್ಟಿಗಳ ಒಂದು ಗುಂಪನ್ನು ನೀವೇ ಹೇಗೆ ಮಾಡಬೇಕೆಂದು ನೀವು ತಿಳಿದುಕೊಳ್ಳಲು ಬಯಸಿದರೆ, ಬಲೂನ್ಗಳಿಂದ ವ್ಯಕ್ತಿಗಳನ್ನು ರಚಿಸುವ ಕಲೆ - ಇದು ನಿಮಗೆ ತಿರುಗಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ರುಚಿಯಾಗಿ ಅಡುಗೆ ಮಾಡುವ ಕಲೆ ಎಲ್ಲರಿಗೂ ಸಿದ್ಧಿಸುವುದಿಲ್ಲ, ಅಡುಗೆ ರುಚಿಗಟ್ಟುವುದು ನಿರಂತರ ಅಭ್ಯಾಸದಿಂದ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಕಲೆಯ ವಿಕಾಸವನ್ನು ಸಮಗ್ರವಾಗಿ ಕಲೆ ಹಾಕಲು, ಮುಂದಿನ ಪೀಳಿಗೆಗೆ ಅರ್ಥೈಸಲು ಸಾಕ್ಷಚಿತ್ರಗಳ ದಾಖಲೀಕರಣದಿಂದ ಮಾತ್ರ ಸಾಧ್ಯ ಎಂದರು.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಹೀಗಾಗಿ ಗ್ಯಾಲರಿ ಕಲೆ ಹೊರ ಜಗತ್ತಿಗೂ ಕಾಣಬೇಕು, ಆ ಮೂಲಕ ಜನರು ಕಲೆಯ ಬಗೆಗೆ ಚರ್ಚಿಸುವ, ಸಂವಾದ ಕೈಗೊಳ್ಳುವಂತೆ ಮಾಡಬೇಕು ಎಂಬೆಲ್ಲಾ ಆಸೆ ನನ್ನನ್ನು ಕಾಡಿತ್ತು.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಕೇಂದ್ರಬಿಂದುವಾಗಿ ಈ ಚಿಹ್ನೆಗಳನ್ನು ಬಳಸುವುದು ಸಹ ಉತ್ತಮವಾಗಿದೆ ಏಕೆಂದರೆ ಇದು ಕಲೆ ಮತ್ತು ಚಿತ್ರಗಳ ಸಾಂಪ್ರದಾಯಿಕ ಆಯ್ಕೆಗಳಿಗೆ ಬೇರೆ ಪರ್ಯಾಯವಾಗಿದೆ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಲಕ್ಕಿ ಉಗುರು ಕಲೆ ಅತ್ಯಂತ ಅವಿಧೇಯ ಮಹಿಳೆಯರ ಅಗತ್ಯಗಳನ್ನು ಪೂರೈಸಲು.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಪಾತ್ರಗಳ ಘನತೆಯನ್ನು ಬಲ್ಲ ಕಲಾವಿದರು, ಸಾಹಿತಿಗಳು, ಚಿಂತಕರು ಕಾಪಿಟ್ಟ ಕಲೆ ಯಕ್ಷಗಾನ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಶೀರ್ಷಿಕೆಯಲ್ಲೇ ಮುನಿರತ್ನ ಎಂಬ ಹೆಸರು ಸೇರಿಸಿಕೊಂಡು, ನಿರ್ದೇಶಕನನ್ನು ಬದಿಗೊತ್ತಿ ರಾಜಕೀಯ ಹಿನ್ನೆಲೆಯ ತನ್ನ ಹಣವಂತ ನಿರ್ಮಾಪಕನನ್ನು ಮೆರೆಸಲು ಹಾತೊರೆಯುತ್ತಿರುವ ಕುರುಕ್ಷೇತ್ರ ಸಿನೆಮಾ ಬಿಡುಗಡೆಯಾದ ನಂತರ ಒಂದೊಮ್ಮೆ ಹಣಗಳಿಕೆಯಲ್ಲಿ ಬಾಹುಬಲಿಯ ದಾಖಲೆಗಳನ್ನು ಮುರಿದುಹಾಕಿದರೂ ಸಹ ತನ್ನ ನಿರ್ದೇಶಕನನ್ನು ನಡೆಸಿಕೊಳ್ಳುವ ವಿಚಾರದಲ್ಲಿ ಸೋತುಹೋದ ಕಲೆ ಮಾತ್ರ ಯಾವತ್ತಿಗೂ ಹಾಗೇ ಉಳಿಯಲಿದೆ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಉನ್ನತ ಕಲೆ ಯಾವುದೇ ದೇಶ ಸಂಸ್ಕೃತಿಯ ಜನರ‍ನ್ನು ಸೆರೆ ಹಿಡಿಯಬಲ್ಲದು ಎಂಬುದಕ್ಕೆ ಸುಬ್ಬಣ್ಣನವರೇ ಸಾಕ್ಷಿ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ತಮ್ಮ ಮನೋಜ್ಞ ಅಭಿನಯದ ಮೂಲಕ ಎಂಥ ಪಾತ್ರವಾದರೂ ಸರಿಯೇ ಅದಕ್ಕೆ ಜೀವಕಳೆ ತುಂಬುವ ಕಲೆ ಬಲ್ಲ ಬಿ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಆರ್ಕಿಟೆಕ್ಚರ್ನಲ್ಲಿನ ಇನ್ನಿವೇಶನ್ ಮತ್ತು ಕ್ರಿಯೇಟಿವ್ ಸ್ಟ್ರಾಟಜೀಸ್ ಕಾನ್ಲ್ಯೂಯನ್ಸ್ ಇನ್ಸ್ಟಿಟ್ಯೂಟ್ ಮತ್ತು ಫ್ರಾನ್ಸ್ನ ಲಿಯಾನ್ನಲ್ಲಿದೆ, ವಾಸ್ತುಶಿಲ್ಪ ಕಾರ್ಯಕ್ರಮವು ಐದು ವಿಷಯಾಧಾರಿತ ಕ್ಷೇತ್ರಗಳ ಛೇದನದ ಸುತ್ತಲೂ ನಿರ್ಮಿಸಲಾಗಿದೆ: ನರವಿಜ್ಞಾನ, ಹೊಸ ತಂತ್ರಜ್ಞಾನಗಳು, ಸಾಮಾಜಿಕ ಕ್ರಿಯೆ, ದೃಶ್ಯ ಕಲೆ ಮತ್ತು ಭೌತಶಾಸ್ತ್ರ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಇವುಗಳು ಅಟಗಳು, ಮನಸ್ಸನ್ನು ವೃದ್ಧಿಸುವ ಮೈಂಡ್ ಗೇಮ್ ಗಳು, ಕಲೆ ಸಂಸ್ಕೃತಿಯ ಪರಿಚಯ- ಇತ್ಯಾದಿಗಳನ್ನು ಒಳಗೊಂಡಿದೆ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಇಲ್ಲಿ ವೃತ್ತಿಪರ ಶಿಕ್ಷಕರು, ಅವುಗಳಲ್ಲಿ ಕಲೆ ಒಂದು ಪ್ರೀತಿ ತುಂಬುವುದು, ಆಕರ್ಷಕವಾಗಿ ಸರಿಸಲು ಜವಾಬ್ದಾರಿ ಮತ್ತು ಆತ್ಮ ವಿಶ್ವಾಸ ಅವರನ್ನು ಶಿಕ್ಷಣ ತಂಡಗಳು ನೃತ್ಯ, ಕೆಲಸ, ಮಕ್ಕಳಿಗೆ ಪಾಠ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಅಲ್ಲಿ ಗ್ರೂಮಿಂಗ್‌, ಮಾತನಾಡುವ ಕಲೆ ಬಗ್ಗೆ ಕಲಿತುಕೊಂಡರು.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಮಾಸ್ಕೋ ಚಲನಚಿತ್ರ ಕಲೆ ಸಂಸ್ಥೆ ಪದವಿ - ಯಾವುದೇ ಚಿತ್ರ ರೇಜ್ ವಿಮರ್ಶೆ ಕಡೆಗಣಿಸಬೇಡಿ ಪ್ರತಿಭಾವಂತ ಕ್ಯಾಮೆರಾ ಕೆಲಸ ರೋಮನ್ Vasyanova ಬರೆದ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಫೋಟೋ ಕಲೆ © [ಜೇಡಿ ನೈಟ್ಸ್],2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಕಲೆ ಎಂಬುದು ಸಂಗೀತದಂತೆ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಈ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಸಿನಿಮಾ ಒಂದು ಒಕ್ಕೂಟ ಕಲೆ ಎಂದಿದ್ದಾರೆ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಇದಕ್ಕೆ ಪೂರಕವಾಗಿ ಕಲೆ ವಿಭಾಗ ಕೂಡಾ ಸಹಕಾರ ನೀಡಿದೆ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,"ಊಟ ಬಡಿಸುವುದು, ಉಣಿಸುವುದು ಕಲೆ ಅನ್ನೋದನ್ನು ಚಿಕ್ಕವಯಸ್ಸಲ್ಲೇ ಅರ್ಥ ಮಾಡಿಕೊಂಡದ್ದು ಅಮ್ಮನಿಂದಲೇ.",2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ಸಿನಿಮಾ ಕೈ ಹಿಡಿಯಲಿಲ್ಲ: ಕಲೆ ಎಲ್ಲರನ್ನೂ ಒಳಗೆ ಕರೆದುಕೊಳ್ಳುತ್ತದೆ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಲೆ,ವರ್ಕ್ಸ್ ಕಲೆ ಮತ್ತು ವಿವಿಧ ಆಸಕ್ತಿ ವಿರಳವಾಗಿರುತ್ತವೆ ಸಹ ಮೊದಲ ಎಸ್ಟೇಟ್ ಮಾಲೀಕರ.,2,"ಲಲಿತವಿದ್ಯೆ, ಕುಶಲವಿದ್ಯೆ",art
ಕಳೆ,ರಾಜ್ಯೋತ್ಸವ ಸಂಭ್ರಮದ ಕಳೆ ಹೆಚ್ಚಿಸಿದ ಚಿಣ್ಣರಿವರು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ತರುಣಿಯ ಬಿಂಬದಲ್ಲಿಯೂತೇಜಸ್ವಿಗಳಾಗಿ ಕಣ್ಣುಗಳಲ್ಲಿಯೂ ಆ ದಿನ ಏನೋ ಒಂದು ವಿಧವಾದ ತೃಪ್ತಿ ಸಂತೋಷಗಳ ಹೊಸ ಕಳೆ ಮೊಳೆದೋರಿತ್ತು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಪೊಲೀಸ್ ಇಲಾಖೆಯ ವಾದ್ಯವೃಂದ ಹಿಮ್ಮೇಳನ ಸಾಂಸ್ಕೃತಿಕ ಕಾರ್ಯಕ್ರಮಗಳಿಗೆ ಕಳೆ ಕಟ್ಟಿತು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ತಮಟೆ, ಮಂಗಳವಾದ್ಯ, ಡೊಳ್ಳು, ಜಾಂಚ್ ಹಾಗೂ ನಾಸಿಕ್ ಡೋಲಿನ ತಂಡ, ದಾಸ ಸಮೂಹದ ಹರಿಸೇವೆ ಕಳೆ ತಂದಿದ್ದವು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಹಂಪಿ ಉತ್ಸವಕ್ಕೆ ಈಗ ಜನಸಾಗರವೇ ಹರಿಬರುತ್ತಿದ್ದು, ಉತ್ಸವಕ್ಕೆ ಕಳೆ ಬಂದಿದೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಒಂದೇ ಎರಡೇ ಮೈಸೂರಿಗೆ ದಸರಾ ಕಳೆ ಬಂದಿದ್ದು, ಸಂಭ್ರಮ ಮನೆ ಮಾಡಿದೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಮನೋಹರ್ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಇನ್ನಷ್ಟು ಕಳೆ ಮೆರಗು ತಂದಿದ್ದಾರೆ ಎನ್ನುತ್ತಾರೆ ಜನಶ್ರೀ ಚಾನೆಲ್ ನ ಸಿಇಒ ಹಾಗೂ ಪ್ರಧಾನ ಸಂಪಾದಕರಾದ ಅನಂತ್ ಚಿನಿವಾರ್.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಜೀರ್ಣೊದ್ಧಾರಗೊಳಿಸಿದ ನಂತರ ಇಡೀ ದೇಗುಲಕ್ಕೆ ವಿಶೇಷ ಕಳೆ ಬಂದಿತ್ತು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಮಂಜೂರಾಗಿದ್ದು ಸ್ಥಗಿತಗೊಂಡಿದ್ದ ಕೆರೆಯ ಹೂಳೆತ್ತುವ ಕಾರ್ಯಕ್ಕೆ ಜೀವ ಕಳೆ ಬಂದಂತಾಗಿದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಬೆಳಗಾವಿ 10: ಕಳೆದ ಸಾಲಿನಲ್ಲಿ ಮುಂಗಾರು ಹಾಗೂ ಹಿಂಗಾರು ಮಳೆ ಕೈಕೊಟ್ಟಿದ್ದರಿಂದ ಬರಗಾಲದ ಛಾಯೆಯನ್ನು ಎದುರಿಸಿದ ರೈತ ಸಮುದಾಂiÀ,ು ಕಳೆದ ಮೂರನಾಲ್ಕು ದಿನಗಳಿಂದ ಸುರಿಯುತ್ತಿರುವ ಮಳೆಯು ರೈತರ ಮುಖದಲ್ಲಿ ಸಂತೋಷದ ಕಳೆ ಮೂಡಿಸಿದೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಹೀಗೆ ಜನ್ನಕವಿ ತನ್ನ ಎರಡು ಕಾವ್ಯಗಳಲ್ಲಿ ಪ್ರಮುಖವಾಗಿ ಧರ್ಮವನ್ನು ಉಪದೇಶಿಸಿದರೂ ಅದಕ್ಕೆ ಕಳೆ ಕೊಡುವಂತೆ ಎರಡೂ ಕಾವ್ಯಗಳಲ್ಲೂ ಸ್ವಾರಸ್ಯವಾದ ಕಥೆಗಳನ್ನು ಹೇಳಿದ್ದಾನೆ, ಇದರಿಂದ ಕಾವ್ಯಗಳನ್ನು ಆಸಕ್ತಿಯಿಂದ ಓದಬಹುದು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಕುಮಾರಸ್ವಾಮಿ ಅವರ ಆಗಮನದಿಂದ ವಿಧಾನಸಭೆಗೆ ಹೊಸ ಕಳೆ ಬಂದ ಹಾಗೆ ಆಗುತ್ತದೆ ಎಂದು ಅವರ ಆಪ್ತೇಷ್ಟರು ಹೇಳಿದ್ದಾರೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಸುಂದರ ಅನಿಯಮಿತ ಸಂಭಾಷಣೆಗಳ ಮೂಲಕವೇ ಕಳೆ ಕಟ್ಟಿಕೊಂಡು ಬೆಳೆದುಕೊಳ್ಳುವ ನಾಟಕವನ್ನ ನೋಡುವಾಗ ಎಲ್ಲೂ ಬೇಸರ ಅನಿಸುವುದಿಲ್ಲ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ವಿವಿಧ ಕಲಾ ಮೇಳಗಳು, ಕಲಾವಿದರು ಮೆರವಣಿಗೆಯುದ್ಧಕ್ಕೂ ತಮ್ಮ ಕಲೆ ಪ್ರದರ್ಶಿಸಿ ಹಬ್ಬಕ್ಕೆ ಕಳೆ ತಂದುಕೊಡಲಿದ್ದಾರೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಪ್ರತಿಯೊಬ್ಬರು ಸಂಭ್ರಮದಿಂದ ಆಚರಣೆ ಮಾಡುವ ಯುಗಾದಿ ಹಬ್ಬ ಸಿನಿಮಾರಂಗದಲ್ಲಿಯೂ ಕಳೆ ಕಟ್ಟಲಿದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ನಿನ್ನೆ ಮೆರವಣಿಗೆಯಲ್ಲಿ ಡೊಳ್ಳುಕುಣಿತ, ಕೀಲಿಕುದುರೆ, ಯಕ್ಷಗಾನದ ವೇಷ, ನಾನಾ ಸ್ತಬ್ಧ ಚಿತ್ರಗಳು ಮೆರವಣಿಗೆಗೆ ಕಳೆ ನೀಡಿದವು ಮೂಡುಮನೆಯಿಂದ ಪ್ರಾರಂಭವಾಗಿ ಕಟೀಲಿನಲ್ಲಿ ಸಮಾಪ್ತಿದ ಈ ಮೆರವಣಿಗೆಯಲ್ಲಿ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಸದ್ಯಕ್ಕೆ ವೀರ್ ಚಿತ್ರದಲ್ಲಿ ಬ್ಯುಸಿಯಾಗಿರುವ ಸಲ್ಲು ಮುಖದಲ್ಲಿ ಮದುಮಗನ ಕಳೆ ರಾರಾಜಿಸುತ್ತಿದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಈ ಹೆಸರಲ್ಲಿಯೇ ಸಂತಸದ ಹೊಳೆ, ಹಬ್ಬದ ಕಳೆ ಇದೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಪ್ರವಾಸೋದ್ಯಮ ವಿಭಾಗದ ವಿದ್ಯಾರ್ಥಿಗಳು ಡೊಳ್ಳು ಬಾರಿಸುವುದರ ಮೂಲಕ ಕಳೆ ತಂದರು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ತೇಜಕುಮಾರ್‌ ಭಾಗವಹಿಸಿದ್ದು, ಟೂರ್ನಿಯ ಕಳೆ ಹೆಚ್ಚಿಸಿತ್ತು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಅವಳ ಸೊರಗಿದ ದೇಹದಲ್ಲಿ ಹರೆಯದ ಕಳೆ ಇತ್ತು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಅಲ್ಲದೇ, ಅಂಗನವಾಡಿ ಕಾರ್ಯಕರ್ತೆಯರು, ಆಶಾ ಕಾರ್ಯಕರ್ತೆಯರು, ಬಿಸಿಯೂಟ ತಯಾರಕರು ಕೆಂಪು ಸೀರೆ ಉಟ್ಟು ಮೆರವಣಿಗೆಗೆ ಕೆಂಬಾವುಟದ ಕಳೆ ತಂದು ಕಟ್ಟಿಕೊಟ್ಟರು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಕಳೆದ ಎರಡು ದಿನಗಳ ಹಿಂದಿನಿಂದಲೇ ಕೃಷ್ಣಮಠ ಮತ್ತು ರಥಬೀದಿಗೆ ಹಬ್ಬದ ಕಳೆ ಬಂದಿದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಕರಣ್​ ಗ್ರೋವರ್ ಹೆಂಡತಿ ಬಿಪಾಶಾಗೆ ಸಿಂಧೂರ ಇಡುವ ಮೂಲಕ ಹಬ್ಬಕ್ಕೆ ಕಳೆ ಕಟ್ಟಿದ್ದಾರೆ,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಭೋರೆಂದು ಸುರಿವ ಮಳೆ, ಹಸಿರು ಸೀರೆಯನುಟ್ಟು ಬಣ್ಣಬಣ್ಣದ ಹೂಗಳ ತೊಟ್ಟ ಪ್ರಕೃತಿದೇವಿಯ ವೈಭವ ಈ ಮಾಸಕ್ಕೆ ವಿಶೇಷವಾದ ಕಳೆ ನೀಡುತ್ತದೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಜನ್ಮಾಷ್ಟಮಿಯಂದು ಪೂರ್ತಿ ನಗರಕ್ಕೇ ಹೊಸ ಕಳೆ ತುಂಬಿಕೊಳ್ಳುತ್ತದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಮಾತು ಮುಂದುವರೆಸುತ್ತಾ ಕಲಾವಿದರಿಗೆ ಬದ್ದತೆ ಇದ್ದರೆ, ಕಳೆ ತುಂಬುತ್ತೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಸವದತ್ತಿ ಯಲ್ಲಮ್ಮ, ಜೋತಿರ್ಲಿಂಗ, ಸಾಯಿಬಾಬಾ ಚರಿತ್ರೆ ಹಾಗೂ ಸಂತ ಶರಣ-ಶರಣೆಯರ ಜೀವನ ಹಾಗೂ ಸಂದೇಶ ಸಾರುವ ಪೌರಾಣಿಕ ಹಾಗೂ ಕಾರ್ಗಿಲ್ ಯುದ್ಧ ಮತ್ತು ನಾಡಿನ ಕಲಾವಿದರ ನೆನಪು ಮಾಡಿಕೊಡುವಂತಹ ಸನ್ನವೇಶಗಳ ಪ್ರದರ್ಶನ ಹುಬ್ಬಳ್ಳಿಯ ಗಣೇಶ ಹಬ್ಬಕ್ಕೆ ಕಳೆ ಕಟ್ಟುವಂತಹದ್ದು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ತಿರುಪತಿಯ ಕಳೆ ಇಲ್ಲಿ ಬಂದಿದೆ ಎಂದರು ಮುಖ್ಯ ಅಥಿತಿಯಾಗಿ ಉಪಸ್ಥಿತರಿದ್ದ ಹೊಗೆವಡ್ಡಿ ವೀರಾಂಜನೇಯ ದೇವಸ್ಥಾನದ ದರ್ಮದರ್ಶಿ ಅನಂತ ನಾಯ್ಕ ಮಾತನಾಡಿ ಮಾನವನು ಪರಮಾತ್ಮನಾಗಲು ಸಾಧ್ಯವಿಲ್ಲ, ಧರ್ಮಾತ್ಮನಾಗಬಹುದು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಶಿಬಿರದಲ್ಲಿ ರಸ್ತೆ, ಚರಂಡಿ ಸ್ವಚ್ಛಗೊಳಿಸಿದ ಶಿಬಿರಾರ್ಥಿಗಳು ಪುಷ್ಕರಣಿಗೆ ಹೊಸ ಕಳೆ ತಂದುಕೊಂಡಿದ್ದಾರೆ.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಚಾಂಪಿಯನ್ಸ್ ಟ್ರೋಫಿಗೆ ಕಳೆ ನೀಡಿದ ಗೂಗಲ್ ಡೂಡಲ್,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ವೀರಗಾಸೆ, ಹುಲಿವೇಷ, ನಂದಿಕೋಲು ಕುಣಿತ, ಕರಡಿ ಮಜಲು, ಮುಂತಾದ ಕಲಾತಂಡಗಳು ಹಬ್ಬದ ಕಳೆ ಸೃಷ್ಟಿಸಿದವು.",1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಆದರೆ ಮನೆಗೆ ವಾಪಸ್‌ ಹೋಗುವ ಸಂತಸದ ಕಳೆ ಮಾತ್ರ ಅವರ ಮೊಗದಲ್ಲಿ ತುಂಬಿರುತ್ತದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಒಂದು ವೇಳೆ ಅವರು ಸೊಂಡೂರು ಸಂಸ್ಥಾನವನ್ನು ಮರಳಿ ಪಡೆಯುವ ಯತ್ನ ಮಾಡಿದ್ದರೆ ಅರಸು ಮನೆತನವನ್ನು ವಿರೋಧಿಸುತ್ತಿದ್ದವರ ಹೋರಾಟಕ್ಕೆ ಹೊಸ ಕಳೆ ಬರುತ್ತಿತ್ತು.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಮುಖಗಳಲ್ಲಿ ವಧುವಿನ ಕಳೆ ಬಂದು ಬಿಡುತ್ತದೆ.,1,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
